siteID,plotID,individualID,year,AGBJenkins,AGBChojnacky,AGBAnnighofer,growth_AGBJenkins,growth_cumu_AGBJenkins,growth_AGBChojnacky,growth_cumu_AGBChojnacky,growth_AGBAnnighofer,growth_cumu_AGBAnnighofer,stemDiameter,height,plantStatus,corrected_is_dead,scientificName,taxonID,genus,family,taxonRank,pointID,stemDistance,stemAzimuth
SJER,SJER_063,NEON.PLA.D17.SJER.00078,2015,785.909198351698,350.415495303366,0.0,,-785.909198351698,,-350.415495303366,,0.0,26.6,,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,59,5.5,93.5
SJER,SJER_063,NEON.PLA.D17.SJER.00078,2016,0.0,0.0,0.0,-785.909198351698,-785.909198351698,-350.415495303366,-350.415495303366,0.0,0.0,25.7,8.0,Standing dead,True,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,59,5.5,93.5
SJER,SJER_059,NEON.PLA.D17.SJER.00080,2015,0.0,0.0,0.0,,,,,,,60.6,,Live,False,,,,,,,,
SJER,SJER_059,NEON.PLA.D17.SJER.00089,2015,0.0,0.0,0.0,,0.0,,0.0,,0.0,10.9,,Standing dead,True,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,25,2.0,320.8
SJER,SJER_059,NEON.PLA.D17.SJER.00089,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,6.1,Standing dead,True,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,25,2.0,320.8
SJER,SJER_055,NEON.PLA.D17.SJER.00094,2015,1204.492078163236,543.1130604638,0.0,,-559.7741036507821,,-251.88433435391204,,0.0,31.7,,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,57,5.4,112.1
SJER,SJER_055,NEON.PLA.D17.SJER.00094,2016,644.717974512454,291.228726109888,0.0,-559.7741036507821,-559.7741036507821,-251.88433435391204,-251.88433435391204,0.0,0.0,32.6,9.9,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,57,5.4,112.1
SJER,SJER_045,NEON.PLA.D17.SJER.00101,2015,0.0,0.0,0.0,,,,,,,20.9,,"Live,  other damage",False,Ceanothus leucodermis Greene,CELE2,Ceanothus,Rhamnaceae,species,23,8.2,36.8
SJER,SJER_045,NEON.PLA.D17.SJER.00114,2015,62.6159443085796,0.0,0.0,,,,,,,11.5,,Live,False,Rhamnus ilicifolia Kellogg,RHIL,Rhamnus,Rhamnaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00115,2015,57.1552548473202,0.0,0.0,,,,,,,10.9,,Live,False,Rhamnus ilicifolia Kellogg,RHIL,Rhamnus,Rhamnaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00132,2015,0.0,0.0,0.0,,,,,,,13.9,,Live,False,Ceanothus leucodermis Greene,CELE2,Ceanothus,Rhamnaceae,species,57,1.2,130.2
SJER,SJER_045,NEON.PLA.D17.SJER.00134,2015,1112.879100933998,0.0,0.0,,-19.409373873814125,,0.0,,0.0,38.0,,Live,False,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,57,5.0,96.4
SJER,SJER_045,NEON.PLA.D17.SJER.00134,2016,556.439550466999,0.0,0.0,-556.439550466999,-19.409373873814125,0.0,0.0,0.0,0.0,38.0,12.8,Live,False,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,57,5.0,96.4
SJER,SJER_045,NEON.PLA.D17.SJER.00134,2021,701.786549411999,0.0,0.0,29.069399789,-19.409373873814125,0.0,0.0,0.0,0.0,41.8,14.5,Live,False,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,57,5.0,96.4
SJER,SJER_045,NEON.PLA.D17.SJER.00134,2022,734.94077762017,0.0,0.0,33.15422820817105,-19.409373873814125,0.0,0.0,0.0,0.0,42.6,11.2,Live,False,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,57,5.0,96.4
SJER,SJER_045,NEON.PLA.D17.SJER.00134,2023,756.1887013163432,0.0,0.0,21.24792369617319,-19.409373873814125,0.0,0.0,0.0,0.0,43.5,14.5,Live,False,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,57,5.0,96.4
SJER,SJER_046,NEON.PLA.D17.SJER.00146,2015,264.292145398586,254.301597256474,0.0,,-5.045247967000798,,-4.836331628844491,,0.0,17.0,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,57,6.6,127.8
SJER,SJER_046,NEON.PLA.D17.SJER.00146,2016,137.894619407093,132.697827563849,0.0,-126.39752599149301,-5.045247967000798,-121.60376969262501,-4.836331628844491,0.0,0.0,17.3,7.5,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,57,6.6,127.8
SJER,SJER_046,NEON.PLA.D17.SJER.00146,2021,158.108034160774,152.207616531201,0.0,4.042682950736202,-5.045247967000798,3.9019577934704044,-4.836331628844491,0.0,0.0,18.3,7.5,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,57,6.6,127.8
SJER,SJER_046,NEON.PLA.D17.SJER.00146,2022,179.969577814821,173.316003676263,0.0,21.86154365404701,-5.045247967000798,21.108387145061982,-4.836331628844491,0.0,0.0,19.3,7.8,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,57,6.6,127.8
SJER,SJER_046,NEON.PLA.D17.SJER.00146,2023,178.45172136602196,171.84805638412217,0.0,-1.5178564487990513,-5.045247967000798,-1.4679472921408205,-4.836331628844491,0.0,0.0,19.0,7.0,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,57,6.6,127.8
SJER,SJER_046,NEON.PLA.D17.SJER.00146A,2016,85.2699059892735,81.9462574630824,0.0,,3.891024943413421,,3.7510514274180546,,0.0,14.2,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_046,NEON.PLA.D17.SJER.00146A,2021,107.201137488513,103.088547326712,0.0,4.3862462998479,3.891024943413421,4.22845797272592,3.7510514274180546,0.0,0.0,15.6,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_046,NEON.PLA.D17.SJER.00146A,2022,107.201137488513,103.088547326712,0.0,0.0,3.891024943413421,0.0,3.7510514274180546,0.0,0.0,15.6,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_046,NEON.PLA.D17.SJER.00146A,2023,112.86081013347757,108.54462213022816,0.0,5.659672644964573,3.891024943413421,5.4560748035161595,3.7510514274180546,0.0,0.0,15.7,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_046,NEON.PLA.D17.SJER.00148,2015,599.499908023142,578.159442664912,0.0,,-21.220171320853925,,-20.455333319782365,,0.0,23.8,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,61,7.8,251.3
SJER,SJER_046,NEON.PLA.D17.SJER.00148,2016,270.010405362331,260.322817929425,0.0,-329.48950266081096,-21.220171320853925,-317.836624735487,-20.455333319782365,0.0,0.0,22.8,7.8,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,61,7.8,251.3
SJER,SJER_046,NEON.PLA.D17.SJER.00148,2021,302.824958768172,292.053591588743,0.0,6.562910681168193,-21.220171320853925,6.346154731863601,-20.455333319782365,0.0,0.0,23.9,7.1,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,61,7.8,251.3
SJER,SJER_046,NEON.PLA.D17.SJER.00148,2022,315.310394181632,304.129248683945,0.0,12.485435413459982,-21.220171320853925,12.075657095201962,-20.455333319782365,0.0,0.0,24.3,7.0,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,61,7.8,251.3
SJER,SJER_046,NEON.PLA.D17.SJER.00148,2023,311.83191676750084,300.764889709164,0.0,-3.4784774141311345,-21.220171320853925,-3.3643589747809983,-20.455333319782365,0.0,0.0,24.8,7.3,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,61,7.8,251.3
SJER,SJER_046,NEON.PLA.D17.SJER.00148A,2016,236.713385786854,228.136556380181,0.0,,7.19092133710958,,6.951391446049019,,0.0,21.6,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_046,NEON.PLA.D17.SJER.00148A,2021,264.281193147823,254.78389651882,0.0,5.5135614721938,7.19092133710958,5.329468027727802,6.951391446049019,0.0,0.0,22.6,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_046,NEON.PLA.D17.SJER.00148A,2022,284.651370566415,274.478971965964,0.0,20.370177418591993,7.19092133710958,19.695075447143978,6.951391446049019,0.0,0.0,23.3,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_046,NEON.PLA.D17.SJER.00148A,2023,285.8517209573947,275.637779775152,0.0,1.200350390979736,7.19092133710958,1.1588078091880334,6.951391446049019,0.0,0.0,22.5,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_046,NEON.PLA.D17.SJER.00148B,2016,119.28959467043,114.747496093983,0.0,,-4.054234452220709,,-3.9096372042540857,,0.0,16.3,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_046,NEON.PLA.D17.SJER.00148B,2021,97.4399021275532,93.6767982223009,0.0,-4.369938508575362,-4.054234452220709,-4.21413957433642,-3.9096372042540857,0.0,0.0,15.0,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_046,NEON.PLA.D17.SJER.00148B,2022,95.866199546691,92.1596796401227,0.0,-1.5737025808621894,-4.054234452220709,-1.517118582178199,-3.9096372042540857,0.0,0.0,14.9,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_046,NEON.PLA.D17.SJER.00148B,2023,90.68445060748854,87.16253397128821,0.0,-5.181748939202464,-4.054234452220709,-4.9971456688344915,-3.9096372042540857,0.0,0.0,13.9,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_046,NEON.PLA.D17.SJER.00148C,2021,124.704637475395,119.971231840651,0.0,,3.6889547594212075,,3.558993005914971,,0.0,16.6,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_046,NEON.PLA.D17.SJER.00148C,2022,128.393592234816,123.530224846566,0.0,3.6889547594209944,3.6889547594212075,3.5589930059149992,3.558993005914971,0.0,0.0,16.8,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_046,NEON.PLA.D17.SJER.00148C,2023,132.08254699423742,127.08921785248094,0.0,3.6889547594214207,3.6889547594212075,3.5589930059149424,3.558993005914971,0.0,0.0,16.8,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_046,NEON.PLA.D17.SJER.00148D,2022,105.536069580076,101.482918979246,0.0,,,,,,,15.5,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_046,NEON.PLA.D17.SJER.00149,2015,563.373409196404,543.224616510144,0.0,,-20.731466012051694,,-19.982905444741554,,0.0,23.2,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,61,7.6,257.9
SJER,SJER_046,NEON.PLA.D17.SJER.00149,2016,334.598467085662,322.786885508013,0.0,-228.77494211074207,-20.731466012051694,-220.437731002131,-19.982905444741554,0.0,0.0,24.9,8.8,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,61,7.6,257.9
SJER,SJER_046,NEON.PLA.D17.SJER.00149,2021,318.478274464284,307.193372129731,0.0,-3.2240385242755907,-20.731466012051694,-3.118702675656391,-19.982905444741554,0.0,0.0,24.4,8.2,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,61,7.6,257.9
SJER,SJER_046,NEON.PLA.D17.SJER.00149,2022,318.478274464284,307.193372129731,0.0,0.0,-20.731466012051694,0.0,-19.982905444741554,0.0,0.0,24.4,7.7,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,61,7.6,257.9
SJER,SJER_046,NEON.PLA.D17.SJER.00149,2023,326.6541788789682,315.100275212988,0.0,8.175904414684169,-20.731466012051694,7.906903083256964,-19.982905444741554,0.0,0.0,24.6,8.3,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,61,7.6,257.9
SJER,SJER_047,NEON.PLA.D17.SJER.00155,2015,4112.40273622848,0.0,0.0,,-473.51266944436696,,0.0,,0.0,65.0,,Live,False,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,39,4.2,11.6
SJER,SJER_047,NEON.PLA.D17.SJER.00155,2016,2087.14763971618,0.0,0.0,-2025.2550965122996,-473.51266944436696,0.0,0.0,0.0,0.0,65.4,19.9,Live,False,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,39,4.2,11.6
SJER,SJER_047,NEON.PLA.D17.SJER.00155,2021,0.0,0.0,0.0,-417.429527943236,-473.51266944436696,0.0,0.0,0.0,0.0,66.1,19.0,Standing dead,True,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,39,4.2,11.6
SJER,SJER_047,NEON.PLA.D17.SJER.00155,2022,0.0,0.0,0.0,0.0,-473.51266944436696,0.0,0.0,0.0,0.0,65.7,10.1,"Dead, broken bole",True,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,39,4.2,11.6
SJER,SJER_047,NEON.PLA.D17.SJER.00155,2023,0.0,0.0,0.0,0.0,-473.51266944436696,0.0,0.0,0.0,0.0,66.1,10.1,Standing dead,True,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,39,4.2,11.6
SJER,SJER_054,NEON.PLA.D17.SJER.00201,2015,1438.653482336104,651.734914233546,0.0,,-920.530655557228,,-419.0324014411809,,0.0,34.1,,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,21,6.9,83.1
SJER,SJER_054,NEON.PLA.D17.SJER.00201,2016,518.122826778876,232.702512792365,0.0,-920.530655557228,-920.530655557228,-419.0324014411809,-419.0324014411809,0.0,0.0,29.8,57.2,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,21,6.9,83.1
SJER,SJER_054,NEON.PLA.D17.SJER.00202,2015,61.2535586558356,25.5390286758586,0.0,,-29.9507976672856,,-12.4801773132255,,0.0,11.1,,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,21,13.9,69.0
SJER,SJER_054,NEON.PLA.D17.SJER.00202,2016,31.30276098855,13.0588513626331,0.0,-29.9507976672856,-29.9507976672856,-12.4801773132255,-12.4801773132255,0.0,0.0,11.2,5.1,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,21,13.9,69.0
SJER,SJER_056,NEON.PLA.D17.SJER.00205,2015,407.035555418414,178.3736090884404,0.0,,-193.617818082691,,-84.73151458213799,,0.0,20.3,,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,25,9.3,272.2
SJER,SJER_056,NEON.PLA.D17.SJER.00205,2016,213.417737335723,93.6420945063024,0.0,-193.617818082691,-193.617818082691,-84.73151458213799,-84.73151458213799,0.0,0.0,20.7,5.5,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,25,9.3,272.2
SJER,SJER_060,NEON.PLA.D17.SJER.00206,2015,0.0,0.0,0.0,,0.0,,0.0,,0.0,59.4,,Standing dead,True,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,41,3.0,278.0
SJER,SJER_060,NEON.PLA.D17.SJER.00206,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.6,6.4,Standing dead,True,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,41,3.0,278.0
SJER,SJER_045,NEON.PLA.D17.SJER.00207,2015,1652.758969753196,1598.447404384202,0.0,,-128.0653596365025,,-123.93378510827935,,0.0,36.1,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,43,6.7,237.9
SJER,SJER_045,NEON.PLA.D17.SJER.00207,2016,168.830354723253,162.559586265709,0.0,-1483.9286150299429,-128.0653596365025,-1435.887818118493,-123.93378510827935,0.0,0.0,18.8,8.9,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,43,6.7,237.9
SJER,SJER_045,NEON.PLA.D17.SJER.00207,2021,184.543072605388,177.732873150194,0.0,3.1425435764269993,-128.0653596365025,3.0346573768970018,-123.93378510827935,0.0,0.0,19.5,8.1,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,43,6.7,237.9
SJER,SJER_045,NEON.PLA.D17.SJER.00207,2022,205.966813366614,198.426884649268,0.0,21.423740761225986,-128.0653596365025,20.69401149907401,-123.93378510827935,0.0,0.0,20.4,5.9,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,43,6.7,237.9
SJER,SJER_045,NEON.PLA.D17.SJER.00207,2023,56.195252608158626,53.41980769584188,0.0,-149.77156075845537,-128.0653596365025,-145.00707695342612,-123.93378510827935,0.0,0.0,19.3,9.1,"Live, disease damaged",False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,43,6.7,237.9
SJER,SJER_045,NEON.PLA.D17.SJER.00207A,2016,41.6963572780818,39.991115016363,0.0,,5.652907728449515,,5.44158880829874,,0.0,12.6,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207A,2021,72.7068217618969,69.8417528984081,0.0,6.202092896763022,5.652907728449515,5.970127576409022,5.44158880829874,0.0,0.0,13.3,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207A,2022,74.0447031678835,71.1305371001257,0.0,1.337881405986593,5.652907728449515,1.28878420171759,5.44158880829874,0.0,0.0,13.4,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207A,2023,81.65898649745213,78.45976436596175,0.0,7.614283329568636,5.652907728449515,7.329227265836053,5.44158880829874,0.0,0.0,13.6,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207B,2016,30.6267793279178,29.3489388731738,0.0,,0.03326866226250537,,0.031973166687894586,,0.0,11.1,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207B,2021,29.9594756868803,28.7077104328383,0.0,-0.13346072820749982,0.03326866226250537,-0.1282456880670999,0.031973166687894586,0.0,0.0,11.0,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207B,2022,31.30276098855,29.998546029744,0.0,1.3432853016696988,0.03326866226250537,1.2908355969056977,0.031973166687894586,0.0,0.0,11.2,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207B,2023,30.74056754199104,29.45830900087836,0.0,-0.5621934465589575,0.03326866226250537,-0.54023702886564,0.031973166687894586,0.0,0.0,11.1,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207C,2016,156.01317273853,150.185336964033,0.0,,1.8876567479120663,,1.8223897747304936,,0.0,18.2,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207C,2021,166.652692590398,160.456988421605,0.0,2.127903970373603,1.8876567479120663,2.0543302915143955,1.8223897747304936,0.0,0.0,18.7,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207C,2022,166.652692590398,160.456988421605,0.0,0.0,1.8876567479120663,0.0,1.8223897747304936,0.0,0.0,18.7,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207C,2023,169.39837513281554,163.10773718484916,0.0,2.7456825424175406,1.8876567479120663,2.6507487632441666,1.8223897747304936,0.0,0.0,18.7,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207D,2016,239.389876346729,230.723316369399,0.0,,-2.968010853354596,,-2.868263517407353,,0.0,21.7,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,41,14.7,116.5
SJER,SJER_045,NEON.PLA.D17.SJER.00207D,2021,221.025154853372,212.975954674072,0.0,-3.6729442986714047,-2.968010853354596,-3.5494723390653973,-2.868263517407353,0.0,0.0,21.0,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,41,14.7,116.5
SJER,SJER_045,NEON.PLA.D17.SJER.00207D,2022,223.595906784649,215.460046183978,0.0,2.570751931277016,-2.968010853354596,2.484091509905994,-2.868263517407353,0.0,0.0,21.1,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,41,14.7,116.5
SJER,SJER_045,NEON.PLA.D17.SJER.00207D,2023,218.1102764837351,210.15889401779168,0.0,-5.485630300913897,-2.968010853354596,-5.301152166186313,-2.868263517407353,0.0,0.0,21.0,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,41,14.7,116.5
SJER,SJER_045,NEON.PLA.D17.SJER.00207E,2016,103.886337354745,99.8921486519287,0.0,,1.0777223714415243,,1.0392660556300626,,0.0,15.4,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207E,2021,108.88158396178,104.709075891981,0.0,0.999049321407,1.0777223714415243,0.9633854480104617,1.0392660556300626,0.0,0.0,15.7,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207E,2022,110.57745172635,106.344546721765,0.0,1.6958677645700106,1.0777223714415243,1.6354708297839977,1.0392660556300626,0.0,0.0,15.8,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207E,2023,111.37419891909667,107.11281060732517,0.0,0.7967471927466647,1.0777223714415243,0.7682638855601738,1.0392660556300626,0.0,0.0,15.6,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207F,2016,107.201137488513,103.088547326712,0.0,,-16.63465926545891,,-15.996498723110484,,0.0,15.6,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207F,2021,0.0,0.0,0.0,-21.4402274977026,-16.63465926545891,-20.6177094653424,-15.996498723110484,0.0,0.0,16.1,,Standing dead,True,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207F,2022,0.0,0.0,0.0,0.0,-16.63465926545891,0.0,-15.996498723110484,0.0,0.0,16.0,,Standing dead,True,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207F,2023,0.0,0.0,0.0,0.0,-16.63465926545891,0.0,-15.996498723110484,0.0,0.0,16.0,,Standing dead,True,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207G,2016,141.807341212963,136.473758449038,0.0,,1.0628170747678696,,1.0257599867944,,0.0,17.5,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207G,2021,147.797764725291,142.255314738243,0.0,1.1980847024655987,1.0628170747678696,1.156311257840997,1.0257599867944,0.0,0.0,17.8,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207G,2022,147.797764725291,142.255314738243,0.0,0.0,1.0628170747678696,0.0,1.0257599867944,0.0,0.0,17.8,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207G,2023,149.3436804704079,143.74732926448905,0.0,1.5459157451169006,1.0628170747678696,1.4920145262460665,1.0257599867944,0.0,0.0,17.7,,"Live, disease damaged",False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207H,2016,221.025154853372,212.975954674072,0.0,,4.042463185614044,,3.906673720628153,,0.0,21.0,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207H,2021,242.084115016131,233.327311053079,0.0,4.211792032551801,4.042463185614044,4.0702712758014,3.906673720628153,0.0,0.0,21.8,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207H,2022,244.79613726152,235.948575411632,0.0,2.7120222453889937,4.042463185614044,2.621264358552992,3.906673720628153,0.0,0.0,21.9,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207H,2023,249.4433463290543,240.43952611502118,0.0,4.647209067534305,4.042463185614044,4.4909507033891884,3.906673720628153,0.0,0.0,21.9,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207I,2016,66.2317155494387,63.6052276186052,0.0,,-4.353047435240799,,-4.189600622978423,,0.0,12.8,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207I,2021,41.6963572780818,39.991115016363,0.0,-4.907071654271381,-4.353047435240799,-4.722822520448441,-4.189600622978423,0.0,0.0,12.6,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207I,2022,41.6963572780818,39.991115016363,0.0,0.0,-4.353047435240799,0.0,-4.189600622978423,0.0,0.0,12.6,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207I,2023,35.36465191773095,33.89715047384925,0.0,-6.3317053603508455,-4.353047435240799,-6.093964542513746,-4.189600622978423,0.0,0.0,12.7,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
