siteID,plotID,individualID,year,AGBJenkins,AGBChojnacky,AGBAnnighofer,growth_AGBJenkins,growth_cumu_AGBJenkins,growth_AGBChojnacky,growth_cumu_AGBChojnacky,growth_AGBAnnighofer,growth_cumu_AGBAnnighofer,stemDiameter,height,plantStatus,corrected_is_dead,scientificName,taxonID,genus,family,taxonRank,pointID,stemDistance,stemAzimuth
TALL,TALL_048,NEON.PLA.D08.TALL.01467,2015,403.461757360994,506.162442878752,0.0,,-7.080493468621489,,-9.6549723513377,,0.0,33.3,20.1,Live,False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,39,25.9,138.5
TALL,TALL_048,NEON.PLA.D08.TALL.01467,2016,427.470893640061,538.983806857705,0.0,24.00913627906698,-7.080493468621489,32.821363978952945,-9.6549723513377,0.0,0.0,34.1,17.0,Live,False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,39,25.9,138.5
TALL,TALL_048,NEON.PLA.D08.TALL.01467,2017,391.762807759207,490.230352995146,0.0,-35.70808588085396,-7.080493468621489,-48.753453862558956,-9.6549723513377,0.0,0.0,32.9,21.3,Live,False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,39,25.9,138.5
TALL,TALL_048,NEON.PLA.D08.TALL.01467,2018,391.762807759207,490.230352995146,0.0,0.0,-7.080493468621489,0.0,-9.6549723513377,0.0,0.0,32.9,20.9,Live,False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,39,25.9,138.5
TALL,TALL_048,NEON.PLA.D08.TALL.01468,2015,366.178291387086,455.533867711103,0.0,,1.0969041839453042,,1.4795616715519828,,0.0,32.0,20.7,Live,False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,39,25.8,135.9
TALL,TALL_048,NEON.PLA.D08.TALL.01468,2016,388.869725687413,486.296765420423,0.0,22.69143430032699,1.0969041839453042,30.762897709319986,1.4795616715519828,0.0,0.0,32.8,17.0,Live,False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,39,25.8,135.9
TALL,TALL_048,NEON.PLA.D08.TALL.01468,2017,374.593410422031,466.923496317313,0.0,-14.276315265381982,1.0969041839453042,-19.373269103110033,1.4795616715519828,0.0,0.0,32.3,23.4,Live,False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,39,25.8,135.9
TALL,TALL_048,NEON.PLA.D08.TALL.01468,2018,374.593410422031,466.923496317313,0.0,0.0,1.0969041839453042,0.0,1.4795616715519828,0.0,0.0,32.3,23.3,Live,False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,39,25.8,135.9
TALL,TALL_006,NEON.PLA.D08.TALL.01480,2015,1267.05948511141,1380.20771235296,0.0,,14.606746333093879,,16.327121089199448,,0.0,48.2,26.2,Live,False,Liquidambar styraciflua L.,LIST2,Liquidambar,Hamamelidaceae,species,41,5.5,317.0
TALL,TALL_006,NEON.PLA.D08.TALL.01480,2020,1340.09321677688,1461.84331779896,0.0,14.606746333093998,14.606746333093879,16.3271210892,16.327121089199448,0.0,0.0,49.3,25.7,Live,False,Liquidambar styraciflua L.,LIST2,Liquidambar,Hamamelidaceae,species,41,5.5,317.0
TALL,TALL_006,NEON.PLA.D08.TALL.01480,2023,1383.9134557761608,1510.824681066555,0.0,14.606746333093648,14.606746333093879,16.327121089198346,16.327121089199448,0.0,0.0,50.5,30.0,Live,False,Liquidambar styraciflua L.,LIST2,Liquidambar,Hamamelidaceae,species,41,5.5,317.0
TALL,TALL_022,NEON.PLA.D08.TALL.01501,2015,63.6710477043124,68.0370544114098,0.0,,0.0,,0.0,,0.0,15.6,16.5,Live,False,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,0.5,238.5
TALL,TALL_022,NEON.PLA.D08.TALL.01501,2023,63.6710477043124,68.0370544114098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,19.7,Live,False,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,0.5,238.5
TALL,TALL_022,NEON.PLA.D08.TALL.01503,2015,104.078933473252,96.1758820872883,0.0,,0.0,,0.0,,0.0,16.0,14.8,"Live, disease damaged",False,Acer rubrum L.,ACRU,Acer,Aceraceae,species,41,4.0,187.5
TALL,TALL_022,NEON.PLA.D08.TALL.01503,2023,104.078933473252,96.1758820872883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,20.3,"Live, disease damaged",False,Acer rubrum L.,ACRU,Acer,Aceraceae,species,41,4.0,187.5
TALL,TALL_022,NEON.PLA.D08.TALL.01505,2015,55.0939474022625,58.1361917902158,0.0,,0.0,,0.0,,0.0,14.7,14.3,Live,False,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,6.5,182.1
TALL,TALL_022,NEON.PLA.D08.TALL.01505,2023,55.0939474022625,58.1361917902158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,17.7,Live,False,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,6.5,182.1
TALL,TALL_022,NEON.PLA.D08.TALL.01515,2015,29.0364563748515,28.9809991525962,0.0,,0.0,,0.0,,0.0,11.3,12.3,Live,False,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,6.5,238.9
TALL,TALL_022,NEON.PLA.D08.TALL.01515,2023,29.0364563748515,28.9809991525962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,15.2,Live,False,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,6.5,238.9
TALL,TALL_022,NEON.PLA.D08.TALL.01517,2015,209.338382322562,194.59488036101,0.0,,0.0,,0.0,,0.0,21.5,9.2,"Live,  other damage",False,Acer rubrum L.,ACRU,Acer,Aceraceae,species,41,10.0,228.2
TALL,TALL_022,NEON.PLA.D08.TALL.01517,2023,209.338382322562,194.59488036101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,9.4,"Live,  other damage",False,Acer rubrum L.,ACRU,Acer,Aceraceae,species,41,10.0,228.2
TALL,TALL_022,NEON.PLA.D08.TALL.01518,2015,33.0376617710938,36.4842488796149,0.0,,0.0,,0.0,,0.0,11.1,7.9,Live,False,Nyssa sylvatica Marshall,NYSY,Nyssa,Cornaceae,species,41,9.1,263.8
TALL,TALL_022,NEON.PLA.D08.TALL.01518,2023,33.0376617710938,36.4842488796149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,8.4,"Live, disease damaged",False,Nyssa sylvatica Marshall,NYSY,Nyssa,Cornaceae,species,41,9.1,263.8
TALL,TALL_022,NEON.PLA.D08.TALL.01519,2015,786.372329517666,1045.4481223579,0.0,,0.0,,0.0,,0.0,43.8,23.1,Live,False,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,8.0,270.4
TALL,TALL_022,NEON.PLA.D08.TALL.01519,2023,786.372329517666,1045.4481223579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7,26.3,Live,False,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,8.0,270.4
TALL,TALL_022,NEON.PLA.D08.TALL.01524,2015,124.704637475395,119.971231840651,0.0,,0.0,,0.0,,0.0,16.6,11.6,Live,False,Quercus alba L.,QUAL,Quercus,Fagaceae,species,41,12.1,319.8
TALL,TALL_022,NEON.PLA.D08.TALL.01524,2023,124.704637475395,119.971231840651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,15.1,Live,False,Quercus alba L.,QUAL,Quercus,Fagaceae,species,41,12.1,319.8
TALL,TALL_022,NEON.PLA.D08.TALL.01525,2015,139.84291766264,0.0,0.0,,0.0,,0.0,,0.0,17.4,11.4,Live,False,Carya tomentosa (Lam.) Nutt.,CATO6,Carya,Juglandaceae,species,41,11.3,322.9
TALL,TALL_022,NEON.PLA.D08.TALL.01525,2023,139.84291766264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,14.6,Live,False,Carya tomentosa (Lam.) Nutt.,CATO6,Carya,Juglandaceae,species,41,11.3,322.9
TALL,TALL_022,NEON.PLA.D08.TALL.01527,2015,233.631995605681,244.126729382916,0.0,,0.0,,0.0,,0.0,24.4,14.8,Live,False,Oxydendrum arboreum (L.) DC.,OXAR,Oxydendrum,Ericaceae,species,41,11.0,333.7
TALL,TALL_022,NEON.PLA.D08.TALL.01527,2023,233.631995605681,244.126729382916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,16.5,Live,False,Oxydendrum arboreum (L.) DC.,OXAR,Oxydendrum,Ericaceae,species,41,11.0,333.7
TALL,TALL_022,NEON.PLA.D08.TALL.01531,2023,8.06627243567335,7.72719530342347,0.0,,,,,,,10.4,8.4,Live,False,Liquidambar styraciflua L.,LIST2,Liquidambar,Hamamelidaceae,species,41,8.6,305.0
TALL,TALL_022,NEON.PLA.D08.TALL.01532,2015,416.644246826502,428.298850746838,0.0,,0.0,,0.0,,0.0,30.8,15.9,Live,False,Oxydendrum arboreum (L.) DC.,OXAR,Oxydendrum,Ericaceae,species,41,6.4,298.7
TALL,TALL_022,NEON.PLA.D08.TALL.01532,2023,416.644246826502,428.298850746838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,16.0,Live,False,Oxydendrum arboreum (L.) DC.,OXAR,Oxydendrum,Ericaceae,species,41,6.4,298.7
TALL,TALL_022,NEON.PLA.D08.TALL.01533,2015,93.8439578526064,91.9913085042846,0.0,,,,,,,16.9,14.6,Live,False,Liriodendron tulipifera L.,LITU,Liriodendron,Magnoliaceae,species,41,2.3,342.1
TALL,TALL_022,NEON.PLA.D08.TALL.01534,2015,35.6954505098189,36.2723030218769,0.0,,0.0,,0.0,,0.0,12.3,14.6,Live,False,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,5.7,341.0
TALL,TALL_022,NEON.PLA.D08.TALL.01534,2023,35.6954505098189,36.2723030218769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,17.3,Live,False,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,5.7,341.0
TALL,TALL_022,NEON.PLA.D08.TALL.01542,2015,98.0357741803651,104.985244947273,0.0,,0.0,,0.0,,0.0,17.2,13.4,Live,False,Oxydendrum arboreum (L.) DC.,OXAR,Oxydendrum,Ericaceae,species,41,9.5,0.7
TALL,TALL_022,NEON.PLA.D08.TALL.01542,2023,98.0357741803651,104.985244947273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,15.0,Live,False,Oxydendrum arboreum (L.) DC.,OXAR,Oxydendrum,Ericaceae,species,41,9.5,0.7
TALL,TALL_022,NEON.PLA.D08.TALL.01546,2015,126.541194682436,0.0,0.0,,0.0,,0.0,,0.0,16.7,15.1,"Live,  other damage",False,Carya tomentosa (Lam.) Nutt.,CATO6,Carya,Juglandaceae,species,41,3.3,21.1
TALL,TALL_022,NEON.PLA.D08.TALL.01546,2023,126.541194682436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,14.6,Live,False,Carya tomentosa (Lam.) Nutt.,CATO6,Carya,Juglandaceae,species,41,3.3,21.1
TALL,TALL_022,NEON.PLA.D08.TALL.01548,2015,0.0,0.0,0.0,,,,,,,56.6,31.0,Standing dead,True,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,7.9,8.1
TALL,TALL_022,NEON.PLA.D08.TALL.01549,2015,40.930509624014,44.9276185791962,0.0,,0.0,,0.0,,0.0,12.1,11.6,"Live, disease damaged",False,Oxydendrum arboreum (L.) DC.,OXAR,Oxydendrum,Ericaceae,species,41,9.9,3.7
TALL,TALL_022,NEON.PLA.D08.TALL.01549,2023,40.930509624014,44.9276185791962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,12.4,Live,False,Oxydendrum arboreum (L.) DC.,OXAR,Oxydendrum,Ericaceae,species,41,9.9,3.7
TALL,TALL_022,NEON.PLA.D08.TALL.01550,2015,124.704637475395,0.0,0.0,,0.0,,0.0,,0.0,16.6,12.6,Live,False,Carya tomentosa (Lam.) Nutt.,CATO6,Carya,Juglandaceae,species,41,10.0,17.7
TALL,TALL_022,NEON.PLA.D08.TALL.01550,2023,124.704637475395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,12.5,Live,False,Carya tomentosa (Lam.) Nutt.,CATO6,Carya,Juglandaceae,species,41,10.0,17.7
TALL,TALL_022,NEON.PLA.D08.TALL.01552,2015,315.310394181632,0.0,0.0,,0.0,,0.0,,0.0,24.3,16.2,Live,False,Carya tomentosa (Lam.) Nutt.,CATO6,Carya,Juglandaceae,species,41,8.1,29.4
TALL,TALL_022,NEON.PLA.D08.TALL.01552,2023,315.310394181632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,18.1,Live,False,Carya tomentosa (Lam.) Nutt.,CATO6,Carya,Juglandaceae,species,41,8.1,29.4
TALL,TALL_022,NEON.PLA.D08.TALL.01563,2023,14.6001431583099,16.4997748576442,0.0,,,,,,,10.0,9.4,Live,False,Nyssa sylvatica Marshall,NYSY,Nyssa,Cornaceae,species,41,9.8,43.2
TALL,TALL_022,NEON.PLA.D08.TALL.01564,2015,484.913977561186,468.281270625891,0.0,,0.0,,0.0,,0.0,29.0,19.8,Live,False,Quercus falcata Michx.,QUFA,Quercus,Fagaceae,species,41,8.7,104.2
TALL,TALL_022,NEON.PLA.D08.TALL.01564,2023,484.913977561186,468.281270625891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,22.1,Live,False,Quercus falcata Michx.,QUFA,Quercus,Fagaceae,species,41,8.7,104.2
TALL,TALL_022,NEON.PLA.D08.TALL.01566,2023,10.3622103695425,9.45657427374371,0.0,,,,,,,10.2,12.5,Live,False,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,10.3,120.0
TALL,TALL_022,NEON.PLA.D08.TALL.01569,2015,126.782440023072,143.832415091705,0.0,,0.0,,0.0,,0.0,20.7,20.9,Live,False,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,7.4,124.3
TALL,TALL_022,NEON.PLA.D08.TALL.01569,2023,126.782440023072,143.832415091705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,24.5,Live,False,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,7.4,124.3
TALL,TALL_022,NEON.PLA.D08.TALL.01573,2015,60.7306705817967,64.6289537186687,0.0,,0.0,,0.0,,0.0,15.3,15.9,Live,False,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,8.0,157.3
TALL,TALL_022,NEON.PLA.D08.TALL.01573,2023,60.7306705817967,64.6289537186687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,20.2,Live,False,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,8.0,157.3
TALL,TALL_022,NEON.PLA.D08.TALL.01577,2015,80.7590361526958,88.0982513500495,0.0,,0.0,,0.0,,0.0,17.2,17.1,Live,False,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,5.7,144.2
TALL,TALL_022,NEON.PLA.D08.TALL.01577,2023,80.7590361526958,88.0982513500495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,23.1,Live,False,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,5.7,144.2
TALL,TALL_022,NEON.PLA.D08.TALL.01579,2015,43.17867112526,44.6081919973523,0.0,,,,,,,13.3,16.9,Live,False,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,5.1,140.8
TALL,TALL_022,NEON.PLA.D08.TALL.01582,2015,63.6710477043124,68.0370544114098,0.0,,-7.95888096303905,,-8.504631801426225,,0.0,15.6,15.9,Live,False,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,3.0,106.6
TALL,TALL_022,NEON.PLA.D08.TALL.01582,2023,0.0,0.0,0.0,-7.95888096303905,-7.95888096303905,-8.504631801426225,-8.504631801426225,0.0,0.0,15.9,12.1,"Dead, broken bole",True,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,3.0,106.6
TALL,TALL_011,NEON.PLA.D08.TALL.01607,2015,47.0658216206163,45.9115774368901,0.0,,0.0,,0.0,,0.0,12.8,7.5,"Live,  other damage",False,Liriodendron tulipifera L.,LITU,Liriodendron,Magnoliaceae,species,41,7.0,245.9
TALL,TALL_011,NEON.PLA.D08.TALL.01607,2023,47.0658216206163,45.9115774368901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,6.5,"Live, physically damaged",False,Liriodendron tulipifera L.,LITU,Liriodendron,Magnoliaceae,species,41,7.0,245.9
TALL,TALL_011,NEON.PLA.D08.TALL.01608,2015,76.9262611453581,82.9459256571432,0.0,,0.0,,0.0,,0.0,15.6,6.4,"Live, disease damaged",False,Cornus florida L.,COFL2,Cornus,Cornaceae,species,41,6.3,273.4
TALL,TALL_011,NEON.PLA.D08.TALL.01608,2023,76.9262611453581,82.9459256571432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,8.1,"Live, physically damaged",False,Cornus florida L.,COFL2,Cornus,Cornaceae,species,41,6.3,273.4
TALL,TALL_011,NEON.PLA.D08.TALL.01609,2015,724.472397822734,700.407842254368,0.0,,0.0,,0.0,,0.0,34.2,24.6,Live,False,Quercus alba L.,QUAL,Quercus,Fagaceae,species,41,10.3,276.6
TALL,TALL_011,NEON.PLA.D08.TALL.01609,2023,724.472397822734,700.407842254368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2,25.1,Live,False,Quercus alba L.,QUAL,Quercus,Fagaceae,species,41,10.3,276.6
TALL,TALL_011,NEON.PLA.D08.TALL.01620,2015,67.4985828904445,68.2472799152379,0.0,,,,,,,14.8,9.8,Live,False,Liquidambar styraciflua L.,LIST2,Liquidambar,Hamamelidaceae,species,41,11.4,225.4
TALL,TALL_011,NEON.PLA.D08.TALL.01623,2015,0.0,0.0,0.0,,,,,,,15.0,10.9,Standing dead,True,Liquidambar styraciflua L.,LIST2,Liquidambar,Hamamelidaceae,species,41,9.5,243.0
TALL,TALL_011,NEON.PLA.D08.TALL.01628,2015,58.7974730181621,59.2415643238601,0.0,,0.0,,0.0,,0.0,14.0,14.1,Live,False,Liquidambar styraciflua L.,LIST2,Liquidambar,Hamamelidaceae,species,41,6.6,305.6
TALL,TALL_011,NEON.PLA.D08.TALL.01628,2023,58.7974730181621,59.2415643238601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,18.7,Live,False,Liquidambar styraciflua L.,LIST2,Liquidambar,Hamamelidaceae,species,41,6.6,305.6
TALL,TALL_011,NEON.PLA.D08.TALL.01629,2015,42.631344457986,41.5566981436001,0.0,,0.0,,0.0,,0.0,12.3,10.6,Live,False,Liriodendron tulipifera L.,LITU,Liriodendron,Magnoliaceae,species,41,4.1,291.2
TALL,TALL_011,NEON.PLA.D08.TALL.01629,2023,42.631344457986,41.5566981436001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,14.1,Live,False,Liriodendron tulipifera L.,LITU,Liriodendron,Magnoliaceae,species,41,4.1,291.2
TALL,TALL_011,NEON.PLA.D08.TALL.01633,2015,605.366217617391,601.306913879665,0.0,,0.0,,0.0,,0.0,35.8,23.6,"Live, disease damaged",False,Liriodendron tulipifera L.,LITU,Liriodendron,Magnoliaceae,species,41,8.7,344.8
TALL,TALL_011,NEON.PLA.D08.TALL.01633,2023,605.366217617391,601.306913879665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2,30.2,Live,False,Liriodendron tulipifera L.,LITU,Liriodendron,Magnoliaceae,species,41,8.7,344.8
TALL,TALL_011,NEON.PLA.D08.TALL.01650,2015,28.7788416198593,31.9053564061193,0.0,,0.0,,0.0,,0.0,10.5,6.0,"Live, disease damaged",False,Cornus florida L.,COFL2,Cornus,Cornaceae,species,41,6.4,79.9
TALL,TALL_011,NEON.PLA.D08.TALL.01650,2023,28.7788416198593,31.9053564061193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,5.6,Live,False,Cornus florida L.,COFL2,Cornus,Cornaceae,species,41,6.4,79.9
TALL,TALL_011,NEON.PLA.D08.TALL.01663,2015,3510.54748016253,3408.93373231126,0.0,,0.0,,0.0,,0.0,65.4,30.1,Live,False,Quercus alba L.,QUAL,Quercus,Fagaceae,species,41,3.9,176.0
TALL,TALL_011,NEON.PLA.D08.TALL.01663,2023,3510.54748016253,3408.93373231126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.7,36.5,Live,False,Quercus alba L.,QUAL,Quercus,Fagaceae,species,41,3.9,176.0
TALL,TALL_011,NEON.PLA.D08.TALL.01664,2015,180.657673329832,187.288219626075,0.0,,0.0,,0.0,,0.0,22.0,12.6,Live,False,Liquidambar styraciflua L.,LIST2,Liquidambar,Hamamelidaceae,species,41,7.7,151.8
TALL,TALL_011,NEON.PLA.D08.TALL.01664,2023,180.657673329832,187.288219626075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,18.7,Live,False,Liquidambar styraciflua L.,LIST2,Liquidambar,Hamamelidaceae,species,41,7.7,151.8
TALL,TALL_011,NEON.PLA.D08.TALL.01670,2015,1018.04547838649,1384.16113044015,0.0,,0.0,,0.0,,0.0,48.7,31.4,Live,False,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,11.5,139.3
TALL,TALL_011,NEON.PLA.D08.TALL.01670,2023,1018.04547838649,1384.16113044015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9,34.8,Live,False,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,11.5,139.3
TALL,TALL_011,NEON.PLA.D08.TALL.01672,2015,487.104762477338,517.870523971268,0.0,,0.0,,0.0,,0.0,32.8,22.0,Live,False,Liquidambar styraciflua L.,LIST2,Liquidambar,Hamamelidaceae,species,33,5.3,354.3
TALL,TALL_011,NEON.PLA.D08.TALL.01672,2023,487.104762477338,517.870523971268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9,23.5,Live,False,Liquidambar styraciflua L.,LIST2,Liquidambar,Hamamelidaceae,species,33,5.3,354.3
TALL,TALL_006,NEON.PLA.D08.TALL.01698,2015,491.108213602412,626.735165680463,0.0,,11.645464752089598,,16.23341982412396,,0.0,36.1,24.9,Live,False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,41,6.5,253.3
TALL,TALL_006,NEON.PLA.D08.TALL.01698,2020,549.33553736286,707.902264801086,0.0,11.645464752089605,11.645464752089598,16.2334198241246,16.23341982412396,0.0,0.0,37.8,23.3,Live,False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,41,6.5,253.3
TALL,TALL_006,NEON.PLA.D08.TALL.01698,2023,584.2719316191287,756.602524273454,0.0,11.645464752089575,11.645464752089598,16.233419824122695,16.23341982412396,0.0,0.0,38.8,26.9,Live,False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,41,6.5,253.3
TALL,TALL_006,NEON.PLA.D08.TALL.01701,2015,65.6769615717443,70.3699486523434,0.0,,-2.8324652604473344,,-3.2654238921922705,,0.0,15.8,9.5,"Live,  other damage",False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,41,8.1,257.6
TALL,TALL_006,NEON.PLA.D08.TALL.01701,2020,51.5146352695077,54.0428291913816,0.0,-2.83246526044732,-2.8324652604473344,-3.2654238921923593,-3.2654238921922705,0.0,0.0,14.3,8.8,Live,False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,41,8.1,257.6
TALL,TALL_006,NEON.PLA.D08.TALL.01701,2023,43.017239488165615,44.24655751480532,0.0,-2.832465260447362,-2.8324652604473344,-3.265423892192094,-3.2654238921922705,0.0,0.0,14.3,8.2,Live,False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,41,8.1,257.6
TALL,TALL_006,NEON.PLA.D08.TALL.01713,2015,938.515648832262,1267.04221319595,0.0,,12.86544037532747,,18.933479784687712,,0.0,47.1,20.8,Live,False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,41,8.9,239.8
TALL,TALL_006,NEON.PLA.D08.TALL.01713,2020,1002.8428507089,1361.70961211939,0.0,12.865440375327603,12.86544037532747,18.933479784688007,18.933479784687712,0.0,0.0,48.4,25.4,Live,False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,41,8.9,239.8
TALL,TALL_006,NEON.PLA.D08.TALL.01713,2023,1041.4391718348816,1418.5100514734513,0.0,12.865440375327202,12.86544037532747,18.933479784687126,18.933479784687712,0.0,0.0,49.0,27.4,Live,False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,41,8.9,239.8
TALL,TALL_006,NEON.PLA.D08.TALL.01730,2015,477.963520256467,608.523966514327,0.0,,-8.255545339845757,,-11.379988573502473,,0.0,35.7,25.0,Live,False,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,10.7,129.2
TALL,TALL_006,NEON.PLA.D08.TALL.01730,2020,436.685793557239,551.624023646814,0.0,-8.255545339845606,-8.255545339845757,-11.379988573502601,-11.379988573502473,0.0,0.0,34.4,27.8,Live,False,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,10.7,129.2
TALL,TALL_006,NEON.PLA.D08.TALL.01730,2023,411.9191575377008,517.4840579263073,0.0,-8.255545339846057,-8.255545339845757,-11.379988573502223,-11.379988573502473,0.0,0.0,34.4,27.9,Live,False,Pinus taeda L.,PITA,Pinus,Pinaceae,species,41,10.7,129.2
TALL,TALL_006,NEON.PLA.D08.TALL.01746,2015,229.227286389529,273.789031795428,0.0,,5.240605328016431,,6.836012978553284,,0.0,26.4,23.7,Live,False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,41,8.0,155.8
TALL,TALL_006,NEON.PLA.D08.TALL.01746,2020,255.43031302961,307.969096688194,0.0,5.240605328016199,5.240605328016431,6.836012978553197,6.836012978553284,0.0,0.0,27.6,21.9,Live,False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,41,8.0,155.8
TALL,TALL_006,NEON.PLA.D08.TALL.01746,2023,271.15212901366067,328.47713562385434,0.0,5.240605328016888,5.240605328016431,6.836012978553451,6.836012978553284,0.0,0.0,28.6,26.4,Live,False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,41,8.0,155.8
TALL,TALL_050,NEON.PLA.D08.TALL.01752,2015,93.9171856864061,103.804949733226,0.0,,-1.476093233840642,,-1.7691781973346892,,0.0,18.3,12.5,Live,False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,43,7.2,302.5
TALL,TALL_050,NEON.PLA.D08.TALL.01752,2016,90.2123371578319,99.3619116140762,0.0,-3.704848528574203,-1.476093233840642,-4.44303811914979,-1.7691781973346892,0.0,0.0,18.0,11.6,Live,False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,43,7.2,302.5
TALL,TALL_050,NEON.PLA.D08.TALL.01752,2017,90.2123371578319,99.3619116140762,0.0,0.0,-1.476093233840642,0.0,-1.7691781973346892,0.0,0.0,18.0,12.9,Live,False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,43,7.2,302.5
TALL,TALL_050,NEON.PLA.D08.TALL.01752,2018,88.9968749069373,97.9076890754437,0.0,-1.2154622508946034,-1.476093233840642,-1.4542225386325072,-1.7691781973346892,0.0,0.0,17.9,13.0,Live,False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,43,7.2,302.5
TALL,TALL_050,NEON.PLA.D08.TALL.01753,2015,397.586924937006,498.156772562561,0.0,,-7.00431165039451,,-9.5358422761898,,0.0,33.1,14.0,Live,False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,43,5.6,319.9
TALL,TALL_050,NEON.PLA.D08.TALL.01753,2016,418.371589608712,526.525368546315,0.0,20.78466467170597,-7.00431165039451,28.368595983754005,-9.5358422761898,0.0,0.0,33.8,13.3,Live,False,Pinus palustris Mill.,PIPA2,Pinus,Pinaceae,species,43,5.6,319.9
